Reactant Fraction for CO C1 Inlet1 PFR (C1)_(mole_fraction),Axial Velocity C1 Inlet1 PFR (C1)_(cm/sec),Reactant Fraction for NH3 C1 Inlet1 PFR (C1)_(mole_fraction),Reactant Fraction for CO2 C1 Inlet1 PFR (C1)_(mole_fraction),Temperature C1 PFR PFR (C1)_(C),Reactant Fraction for CH4 C1 Inlet1 PFR (C1)_(mole_fraction),Reactant Fraction for N2 C1 Inlet1 PFR (C1)_(mole_fraction),Reactant Fraction for H2 C1 Inlet1 PFR (C1)_(mole_fraction),Mole fraction NH3 end point,Mole fraction NO end point,Mole fraction NO2 end point,Mole fraction N2O end point
    0.0001920000000000000,        75.00000000000000,    0.0003600000000000000,       0.1500090000000000,        550.0000000000000,   3.000000000000000E-007,       0.7891580000000000,   8.100000000000000E-005,    0.0003599995000000000,    0.0001999971000000000,       0.0000000000000000,       0.0000000000000000
    0.0005760000000000000,        75.00000000000000,    0.0003600000000000000,       0.1500270000000000,        550.0000000000000,   9.000000000000000E-007,       0.7885930000000000,    0.0002430000000000000,    0.0003599991000000000,    0.0001999957000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0004000000000000000,       0.1500000000000000,        550.0000000000000,       0.0000000000000000,       0.7894000000000000,       0.0000000000000000,    0.0003999999000000000,    0.0001999975000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        75.00000000000000,    0.0004000000000000000,       0.1500090000000000,        550.0000000000000,   3.000000000000000E-007,       0.7891180000000000,   8.100000000000000E-005,    0.0003999995000000000,    0.0001999970000000000,       0.0000000000000000,       0.0000000000000000
    0.0005760000000000000,        75.00000000000000,    0.0004000000000000000,       0.1500270000000000,        550.0000000000000,   9.000000000000000E-007,       0.7885530000000000,    0.0002430000000000000,    0.0003999991000000000,    0.0001999957000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        50.00000000000000,    0.0003000000000000000,       0.1500000000000000,        550.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999998000000000,    0.0001999963000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        50.00000000000000,    0.0003000000000000000,       0.1500090000000000,        550.0000000000000,   3.000000000000000E-007,       0.7892180000000000,   8.100000000000000E-005,    0.0002999994000000000,    0.0001999956000000000,       0.0000000000000000,       0.0000000000000000
    0.0005760000000000000,        50.00000000000000,    0.0003000000000000000,       0.1500270000000000,        550.0000000000000,   9.000000000000000E-007,       0.7886530000000001,    0.0002430000000000000,    0.0002999987000000000,    0.0001999933000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        25.00000000000000,    0.0003000000000000000,       0.1500000000000000,        550.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999996000000000,    0.0001999926000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        25.00000000000000,    0.0003000000000000000,       0.1500090000000000,        550.0000000000000,   3.000000000000000E-007,       0.7892180000000000,   8.100000000000000E-005,    0.0002999989000000000,    0.0001999913000000000,       0.0000000000000000,       0.0000000000000000
    0.0005760000000000000,        25.00000000000000,    0.0003000000000000000,       0.1500270000000000,        550.0000000000000,   9.000000000000000E-007,       0.7886530000000001,    0.0002430000000000000,    0.0002999972000000000,    0.0001999866000000000,   1.042115000000000E-008,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0003000000000000000,       0.1500000000000000,        575.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999997000000000,    0.0001999973000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        75.00000000000000,    0.0003000000000000000,       0.1500930000000000,        575.0000000000000,   3.150000000000000E-005,       0.7892040000000000,    0.0001020000000000000,    0.0002999994000000000,    0.0001999966000000000,       0.0000000000000000,       0.0000000000000000
    0.0002070000000000000,        75.00000000000000,    0.0003000000000000000,       0.1502790000000000,        575.0000000000000,   9.450000000000001E-005,       0.7886140000000000,    0.0003060000000000000,    0.0002999979000000000,    0.0001999933000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0003600000000000000,       0.1500000000000000,        575.0000000000000,       0.0000000000000000,       0.7894400000000000,       0.0000000000000000,    0.0003599996000000000,    0.0001999972000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        75.00000000000000,    0.0003600000000000000,       0.1500930000000000,        575.0000000000000,   3.150000000000000E-005,       0.7891440000000000,    0.0001020000000000000,    0.0003599994000000000,    0.0001999966000000000,       0.0000000000000000,       0.0000000000000000
    0.0002070000000000000,        75.00000000000000,    0.0003600000000000000,       0.1502790000000000,        575.0000000000000,   9.450000000000001E-005,       0.7885540000000000,    0.0003060000000000000,    0.0003599979000000000,    0.0001999937000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0004000000000000000,       0.1500000000000000,        575.0000000000000,       0.0000000000000000,       0.7894000000000000,       0.0000000000000000,    0.0003999996000000000,    0.0001999972000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        75.00000000000000,    0.0004000000000000000,       0.1500930000000000,        575.0000000000000,   3.150000000000000E-005,       0.7891040000000000,    0.0001020000000000000,    0.0003999994000000000,    0.0001999966000000000,       0.0000000000000000,       0.0000000000000000
    0.0002070000000000000,        75.00000000000000,    0.0004000000000000000,       0.1502790000000000,        575.0000000000000,   9.450000000000001E-005,       0.7885140000000001,    0.0003060000000000000,    0.0003999979000000000,    0.0001999939000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        50.00000000000000,    0.0003000000000000000,       0.1500000000000000,        575.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999995000000000,    0.0001999959000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        50.00000000000000,    0.0003000000000000000,       0.1500930000000000,        575.0000000000000,   3.150000000000000E-005,       0.7892040000000000,    0.0001020000000000000,    0.0002999991000000000,    0.0001999949000000000,       0.0000000000000000,       0.0000000000000000
    0.0002070000000000000,        50.00000000000000,    0.0003000000000000000,       0.1502790000000000,        575.0000000000000,   9.450000000000001E-005,       0.7886140000000000,    0.0003060000000000000,    0.0002999969000000000,    0.0001999899000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        25.00000000000000,    0.0003000000000000000,       0.1500000000000000,        575.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999990000000000,    0.0001999918000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        25.00000000000000,    0.0003000000000000000,       0.1500930000000000,        575.0000000000000,   3.150000000000000E-005,       0.7892040000000000,    0.0001020000000000000,    0.0002999979000000000,    0.0001999896000000000,       0.0000000000000000,       0.0000000000000000
    0.0002070000000000000,        25.00000000000000,    0.0003000000000000000,       0.1502790000000000,        575.0000000000000,   9.450000000000001E-005,       0.7886140000000000,    0.0003060000000000000,    0.0002999937000000000,    0.0001999794000000000,   1.411711000000000E-008,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0003000000000000000,       0.1500000000000000,        575.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999997000000000,    0.0001999973000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        75.00000000000000,    0.0003000000000000000,       0.1500090000000000,        575.0000000000000,   3.000000000000000E-007,       0.7892180000000000,   8.100000000000000E-005,    0.0002999990000000000,    0.0001999962000000000,       0.0000000000000000,       0.0000000000000000
    0.0005760000000000000,        75.00000000000000,    0.0003000000000000000,       0.1500270000000000,        575.0000000000000,   9.000000000000000E-007,       0.7886530000000001,    0.0002430000000000000,    0.0002999973000000000,    0.0001999917000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0003600000000000000,       0.1500000000000000,        575.0000000000000,       0.0000000000000000,       0.7894400000000000,       0.0000000000000000,    0.0003599996000000000,    0.0001999972000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        75.00000000000000,    0.0003600000000000000,       0.1500090000000000,        575.0000000000000,   3.000000000000000E-007,       0.7891580000000000,   8.100000000000000E-005,    0.0003599990000000000,    0.0001999961000000000,       0.0000000000000000,       0.0000000000000000
    0.0005760000000000000,        75.00000000000000,    0.0003600000000000000,       0.1500270000000000,        575.0000000000000,   9.000000000000000E-007,       0.7885930000000000,    0.0002430000000000000,    0.0003599974000000000,    0.0001999921000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0004000000000000000,       0.1500000000000000,        575.0000000000000,       0.0000000000000000,       0.7894000000000000,       0.0000000000000000,    0.0003999996000000000,    0.0001999972000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        75.00000000000000,    0.0004000000000000000,       0.1500090000000000,        575.0000000000000,   3.000000000000000E-007,       0.7891180000000000,   8.100000000000000E-005,    0.0003999989000000000,    0.0001999961000000000,       0.0000000000000000,       0.0000000000000000
    0.0005760000000000000,        75.00000000000000,    0.0004000000000000000,       0.1500270000000000,        575.0000000000000,   9.000000000000000E-007,       0.7885530000000000,    0.0002430000000000000,    0.0003999974000000000,    0.0001999923000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        50.00000000000000,    0.0003000000000000000,       0.1500000000000000,        575.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999995000000000,    0.0001999959000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        50.00000000000000,    0.0003000000000000000,       0.1500090000000000,        575.0000000000000,   3.000000000000000E-007,       0.7892180000000000,   8.100000000000000E-005,    0.0002999986000000000,    0.0001999943000000000,       0.0000000000000000,       0.0000000000000000
    0.0005760000000000000,        50.00000000000000,    0.0003000000000000000,       0.1500270000000000,        575.0000000000000,   9.000000000000000E-007,       0.7886530000000001,    0.0002430000000000000,    0.0002999960000000000,    0.0001999874000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        25.00000000000000,    0.0003000000000000000,       0.1500000000000000,        575.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999990000000000,    0.0001999918000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        25.00000000000000,    0.0003000000000000000,       0.1500090000000000,        575.0000000000000,   3.000000000000000E-007,       0.7892180000000000,   8.100000000000000E-005,    0.0002999972000000000,    0.0001999886000000000,       0.0000000000000000,       0.0000000000000000
    0.0005760000000000000,        25.00000000000000,    0.0003000000000000000,       0.1500270000000000,        575.0000000000000,   9.000000000000000E-007,       0.7886530000000001,    0.0002430000000000000,    0.0002999918000000000,    0.0001999747000000000,   1.677555000000000E-008,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0003000000000000000,       0.1500000000000000,        600.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999991000000000,    0.0001999965000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        75.00000000000000,    0.0003000000000000000,       0.1500930000000000,        600.0000000000000,   3.150000000000000E-005,       0.7892040000000000,    0.0001020000000000000,    0.0002999982000000000,    0.0001999945000000000,       0.0000000000000000,       0.0000000000000000
    0.0002070000000000000,        75.00000000000000,    0.0003000000000000000,       0.1502790000000000,        600.0000000000000,   9.450000000000001E-005,       0.7886140000000000,    0.0003060000000000000,    0.0002999930000000000,    0.0001999826000000000,   1.024180000000000E-008,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0003600000000000000,       0.1500000000000000,        600.0000000000000,       0.0000000000000000,       0.7894400000000000,       0.0000000000000000,    0.0003599990000000000,    0.0001999963000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        75.00000000000000,    0.0003600000000000000,       0.1500930000000000,        600.0000000000000,   3.150000000000000E-005,       0.7891440000000000,    0.0001020000000000000,    0.0003599981000000000,    0.0001999945000000000,       0.0000000000000000,       0.0000000000000000
    0.0002070000000000000,        75.00000000000000,    0.0003600000000000000,       0.1502790000000000,        600.0000000000000,   9.450000000000001E-005,       0.7885540000000000,    0.0003060000000000000,    0.0003599937000000000,    0.0001999850000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0004000000000000000,       0.1500000000000000,        600.0000000000000,       0.0000000000000000,       0.7894000000000000,       0.0000000000000000,    0.0003999989000000000,    0.0001999962000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        75.00000000000000,    0.0004000000000000000,       0.1500930000000000,        600.0000000000000,   3.150000000000000E-005,       0.7891040000000000,    0.0001020000000000000,    0.0003999981000000000,    0.0001999944000000000,       0.0000000000000000,       0.0000000000000000
    0.0002070000000000000,        75.00000000000000,    0.0004000000000000000,       0.1502790000000000,        600.0000000000000,   9.450000000000001E-005,       0.7885140000000001,    0.0003060000000000000,    0.0003999939000000000,    0.0001999859000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        50.00000000000000,    0.0003000000000000000,       0.1500000000000000,        600.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999987000000000,    0.0001999947000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        50.00000000000000,    0.0003000000000000000,       0.1500930000000000,        600.0000000000000,   3.150000000000000E-005,       0.7892040000000000,    0.0001020000000000000,    0.0002999972000000000,    0.0001999917000000000,       0.0000000000000000,       0.0000000000000000
    0.0002070000000000000,        50.00000000000000,    0.0003000000000000000,       0.1502790000000000,        600.0000000000000,   9.450000000000001E-005,       0.7886140000000000,    0.0003060000000000000,    0.0002999891000000000,    0.0001999731000000000,   1.583006000000000E-008,       0.0000000000000000
       0.0000000000000000,        25.00000000000000,    0.0003000000000000000,       0.1500000000000000,        600.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999973000000000,    0.0001999893000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        25.00000000000000,    0.0003000000000000000,       0.1500930000000000,        600.0000000000000,   3.150000000000000E-005,       0.7892040000000000,    0.0001020000000000000,    0.0002999941000000000,    0.0001999831000000000,   1.083339000000000E-008,       0.0000000000000000
    0.0002070000000000000,        25.00000000000000,    0.0003000000000000000,       0.1502790000000000,        600.0000000000000,   9.450000000000001E-005,       0.7886140000000000,    0.0003060000000000000,    0.0002999774000000000,    0.0001999443000000000,   3.267604000000000E-008,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0003000000000000000,       0.1500000000000000,        600.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999991000000000,    0.0001999965000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        75.00000000000000,    0.0003000000000000000,       0.1500090000000000,        600.0000000000000,   3.000000000000000E-007,       0.7892180000000000,   8.100000000000000E-005,    0.0002999976000000000,    0.0001999937000000000,       0.0000000000000000,       0.0000000000000000
    0.0005760000000000000,        75.00000000000000,    0.0003000000000000000,       0.1500270000000000,        600.0000000000000,   9.000000000000000E-007,       0.7886530000000001,    0.0002430000000000000,    0.0002999915000000000,    0.0001999789000000000,   1.235539000000000E-008,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0003600000000000000,       0.1500000000000000,        600.0000000000000,       0.0000000000000000,       0.7894400000000000,       0.0000000000000000,    0.0003599990000000000,    0.0001999963000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        75.00000000000000,    0.0003600000000000000,       0.1500090000000000,        600.0000000000000,   3.000000000000000E-007,       0.7891580000000000,   8.100000000000000E-005,    0.0003599974000000000,    0.0001999936000000000,       0.0000000000000000,       0.0000000000000000
    0.0005760000000000000,        75.00000000000000,    0.0003600000000000000,       0.1500270000000000,        600.0000000000000,   9.000000000000000E-007,       0.7885930000000000,    0.0002430000000000000,    0.0003599920000000000,    0.0001999812000000000,   1.059906000000000E-008,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0004000000000000000,       0.1500000000000000,        600.0000000000000,       0.0000000000000000,       0.7894000000000000,       0.0000000000000000,    0.0003999989000000000,    0.0001999962000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        75.00000000000000,    0.0004000000000000000,       0.1500090000000000,        600.0000000000000,   3.000000000000000E-007,       0.7891180000000000,   8.100000000000000E-005,    0.0003999973000000000,    0.0001999935000000000,       0.0000000000000000,       0.0000000000000000
    0.0005760000000000000,        75.00000000000000,    0.0004000000000000000,       0.1500270000000000,        600.0000000000000,   9.000000000000000E-007,       0.7885530000000000,    0.0002430000000000000,    0.0003999922000000000,    0.0001999822000000000,       0.0000000000000000,       0.0000000000000000
       0.0000000000000000,        50.00000000000000,    0.0003000000000000000,       0.1500000000000000,        600.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999987000000000,    0.0001999947000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        50.00000000000000,    0.0003000000000000000,       0.1500090000000000,        600.0000000000000,   3.000000000000000E-007,       0.7892180000000000,   8.100000000000000E-005,    0.0002999964000000000,    0.0001999905000000000,       0.0000000000000000,       0.0000000000000000
    0.0005760000000000000,        50.00000000000000,    0.0003000000000000000,       0.1500270000000000,        600.0000000000000,   9.000000000000000E-007,       0.7886530000000001,    0.0002430000000000000,    0.0002999871000000000,    0.0001999682000000000,   1.862996000000000E-008,       0.0000000000000000
       0.0000000000000000,        25.00000000000000,    0.0003000000000000000,       0.1500000000000000,        600.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999973000000000,    0.0001999893000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        25.00000000000000,    0.0003000000000000000,       0.1500090000000000,        600.0000000000000,   3.000000000000000E-007,       0.7892180000000000,   8.100000000000000E-005,    0.0002999928000000000,    0.0001999810000000000,   1.165301000000000E-008,       0.0000000000000000
    0.0005760000000000000,        25.00000000000000,    0.0003000000000000000,       0.1500270000000000,        600.0000000000000,   9.000000000000000E-007,       0.7886530000000001,    0.0002430000000000000,    0.0002999739000000000,    0.0001999360000000000,   3.748298000000000E-008,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0003000000000000000,       0.1500000000000000,        625.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999978000000000,    0.0001999944000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        75.00000000000000,    0.0003000000000000000,       0.1500930000000000,        625.0000000000000,   3.150000000000000E-005,       0.7892040000000000,    0.0001020000000000000,    0.0002999948000000000,    0.0001999887000000000,       0.0000000000000000,       0.0000000000000000
    0.0002070000000000000,        75.00000000000000,    0.0003000000000000000,       0.1502790000000000,        625.0000000000000,   9.450000000000001E-005,       0.7886140000000000,    0.0003060000000000000,    0.0002999594000000000,    0.0001999121000000000,   4.679176000000000E-008,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0003600000000000000,       0.1500000000000000,        625.0000000000000,       0.0000000000000000,       0.7894400000000000,       0.0000000000000000,    0.0003599975000000000,    0.0001999940000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        75.00000000000000,    0.0003600000000000000,       0.1500930000000000,        625.0000000000000,   3.150000000000000E-005,       0.7891440000000000,    0.0001020000000000000,    0.0003599947000000000,    0.0001999888000000000,       0.0000000000000000,       0.0000000000000000
    0.0002070000000000000,        75.00000000000000,    0.0003600000000000000,       0.1502790000000000,        625.0000000000000,   9.450000000000001E-005,       0.7885540000000000,    0.0003060000000000000,    0.0003599733000000000,    0.0001999446000000000,   2.848594000000000E-008,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0004000000000000000,       0.1500000000000000,        625.0000000000000,       0.0000000000000000,       0.7894000000000000,       0.0000000000000000,    0.0003999973000000000,    0.0001999938000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        75.00000000000000,    0.0004000000000000000,       0.1500930000000000,        625.0000000000000,   3.150000000000000E-005,       0.7891040000000000,    0.0001020000000000000,    0.0003999946000000000,    0.0001999887000000000,       0.0000000000000000,       0.0000000000000000
    0.0002070000000000000,        75.00000000000000,    0.0004000000000000000,       0.1502790000000000,        625.0000000000000,   9.450000000000001E-005,       0.7885140000000001,    0.0003060000000000000,    0.0003999771000000000,    0.0001999534000000000,   2.347630000000000E-008,       0.0000000000000000
       0.0000000000000000,        50.00000000000000,    0.0003000000000000000,       0.1500000000000000,        625.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999966000000000,    0.0001999915000000000,       0.0000000000000000,       0.0000000000000000
   6.900000000000000E-005,        50.00000000000000,    0.0003000000000000000,       0.1500930000000000,        625.0000000000000,   3.150000000000000E-005,       0.7892040000000000,    0.0001020000000000000,    0.0002999920000000000,    0.0001999829000000000,       0.0000000000000000,       0.0000000000000000
    0.0002070000000000000,        50.00000000000000,    0.0003000000000000000,       0.1502790000000000,        625.0000000000000,   9.450000000000001E-005,       0.7886140000000000,    0.0003060000000000000,    0.0002999313000000000,    0.0001998521000000000,   7.830859000000000E-008,       0.0000000000000000
       0.0000000000000000,        25.00000000000000,    0.0003000000000000000,       0.1500000000000000,        625.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999932000000000,    0.0001999830000000000,   1.017318000000000E-008,       0.0000000000000000
   6.900000000000000E-005,        25.00000000000000,    0.0003000000000000000,       0.1500930000000000,        625.0000000000000,   3.150000000000000E-005,       0.7892040000000000,    0.0001020000000000000,    0.0002999836000000000,    0.0001999653000000000,   1.802685000000000E-008,       0.0000000000000000
    0.0002070000000000000,        25.00000000000000,    0.0003000000000000000,       0.1502790000000000,        625.0000000000000,   9.450000000000001E-005,       0.7886140000000000,    0.0003060000000000000,    0.0002998397000000000,    0.0001996598000000000,   1.785394000000000E-007,       0.0000000000000000
       0.0000000000000000,        75.00000000000000,    0.0003000000000000000,       0.1500000000000000,        625.0000000000000,       0.0000000000000000,       0.7895000000000000,       0.0000000000000000,    0.0002999978000000000,    0.0001999944000000000,       0.0000000000000000,       0.0000000000000000
    0.0001920000000000000,        75.00000000000000,    0.0003000000000000000,       0.1500090000000000,        625.0000000000000,   3.000000000000000E-007,       0.7892180000000000,   8.100000000000000E-005,    0.0002999937000000000,    0.0001999872000000000,       0.0000000000000000,       0.0000000000000000
