,Time,NO_Overall,NO_Detail,NH3_Overall,NH3_Detail,Err_NO,Err_NH3
0,0.0,0.0002,0.0002,0.0003,0.0003,0.0,0.0
1,0.03152934736842105,0.00023543990522829797,0.0002614735095333802,0.00016336163433651726,3.4172698385227425e-09,0.016943713827839893,0.29651007870226814
2,0.0630586947368421,0.00025147802016389455,0.0002625074999770876,8.641492243062581e-05,-1.4233014240873037e-13,0.003041235623740824,0.08297265381433305
3,0.09458804210526314,0.0002591773298096725,0.0002627926780662849,4.5043462976737774e-05,5.254538846592007e-12,0.00032676857541475844,0.02254347870635025
4,0.1261173894736842,0.0002629938691519858,0.0002629289588252297,2.329476235108336e-05,1.924749037957781e-15,1.053337629894795e-07,0.006029399476708642
5,0.15764673684210526,0.00026490984828722895,0.0002630138882638739,1.2040556982957511e-05,2.7592596188087322e-14,8.986661025401206e-05,0.0016108334643931826
6,0.18917608421052629,0.0002658878783295481,0.0002630733458166399,6.206202929422468e-06,2.5514820800034493e-16,0.00019803983165543222,0.000427966164422278
7,0.22070543157894734,0.0002663890964506654,0.000263117270768805,3.1925981327707883e-06,8.202380790019323e-17,0.00026762108231203133,0.00011325203152053097
8,0.2522347789473684,0.0002666460870587274,0.0002631507888721955,1.6412169539589017e-06,3.2195263797303736e-17,0.00030542773531932907,2.9928812109516186e-05
9,0.28376412631578946,0.0002667776183956168,0.000263176867637079,8.453223296503033e-07,9.736086237620935e-18,0.00032413515062776024,7.939664899877286e-06
10,0.3152934736842105,0.0002668454114984299,0.0002631975766472848,4.348827000455133e-07,1.424721053093978e-17,0.0003326674775307195,2.1013662531831575e-06
11,0.34682282105263157,0.0002668802731521223,0.0002632143728767783,2.2346870888243016e-07,3.36326484004232e-17,0.00033597062071917885,5.548695981616515e-07
12,0.37835216842105257,0.00026689816480541026,0.00026322813368125845,1.1480380928068494e-07,-3.022731874239136e-17,0.0003367282113060749,1.4644349591440344e-07
13,0.4098815157894736,0.00026690739216395554,0.0002632397380594917,5.9048060021245346e-08,2.8618539211580673e-17,0.0003362921657497628,3.8740815432142836e-08
14,0.4414108631578947,0.0002669121494414561,0.0002632496982561281,3.021639071580077e-08,-3.9251125936535886e-17,0.0003353387171227637,1.0144780780688731e-08
15,0.47294021052631574,0.00026691457165923637,0.0002632583935573233,1.5584124183684242e-08,2.3534955240169922e-17,0.00033419095782272077,2.698499175988319e-09
16,0.5044695578947368,0.0002669158168985659,0.0002632661026711159,8.1076978716755e-09,6.95727907625096e-17,0.0003330103485512666,7.303862627802345e-10
17,0.5359989052631579,0.0002669164432457224,0.00026327305911572556,4.103528746036071e-09,-8.400397175502733e-17,0.00033185619796782426,1.8709943176633118e-10
18,0.5675282526315789,0.0002669168,0.00026327952430560983,1.9686825976551178e-09,-5.825157711704138e-17,0.0003307443619250406,4.306345999630931e-11
19,0.5990576,0.00026691700000000003,0.0002632855,9.528435074554749e-10,3.553104999999999e-18,0.0003296948062500074,1.0087897143654956e-11
