SeqNumber,temperature,iterSteps,A1,B1,E1,A2,B2,E2,Error
4,1600.0,38,6.242693337754636e+37,0.0371763847728416,5024031.017517068,1314.4980741617424,1.6191731307259283,0.018286787793046218,0.16009814351979193

4,1600.0,39,1.9766536196940675e+38,0.13743325023599945,1617715.9814732953,1314.4980741617424,1.6191731307259283,0.018286787793046218,0.16009814351979193

4,1600.0,40,1.4058965070605078e+38,0.0672675440144103,6094220.998542039,1314.4980741617424,1.6191731307259283,0.018286787793046218,0.16009814351979193

4,1600.0,41,5.374417120856329e+37,0.06118136989293371,1064473.679519425,1322.9483134401585,1.6191731307259283,0.018286787793046218,0.1600976472536875

4,1600.0,42,2.331888707065758e+38,0.05980173962934129,1525788.5941307829,1321.2955710998822,1.6191731307259283,0.018286787793046218,0.16009685311699237

4,1600.0,43,4.742788593721903e+37,0.005581687064877981,1525788.5941307829,1321.2955710998822,1.6191731307259283,0.006024173229404442,0.1600968514747905

4,1600.0,44,2.0424250711085178e+37,0.06717928341040547,3458148.415724079,1321.2955710998822,1.6191731307259283,0.050802520522830207,0.16009684310437672

4,1600.0,45,4.742788593721903e+37,0.005581687064877981,190797.37020326869,1321.2955710998822,2.055672503922339,0.006596048495167161,0.0002491865700453291

4,1600.0,46,4.742788593721903e+37,0.002026895815604882,190797.37020326869,1321.2955710998822,2.055672503922339,0.006596048495167161,0.00011060127510495578

4,1600.0,47,4.742788593721903e+37,0.002026895815604882,190797.37020326869,1321.2955710998822,2.055672503922339,0.0062660617389880425,0.00011060047245159663

4,1600.0,48,4.742788593721903e+37,0.002026895815604882,190797.37020326869,1321.2955710998822,2.055672503922339,0.0062660617389880425,0.00011060047245159663

4,1600.0,49,4.742788593721903e+37,0.002026895815604882,190797.37020326869,1321.2955710998822,2.055672503922339,0.0062660617389880425,0.00011060047245159663

4,1600.0,50,4.742788593721903e+37,0.0013234202245019373,190797.37020326869,1321.2955710998822,2.055672503922339,0.0062660617389880425,0.00010834444999173699

4,1600.0,51,4.742788593721903e+37,0.0013234202245019373,190797.37020326869,1321.2955710998822,2.055672503922339,0.0062660617389880425,0.00010834444999173699

4,1600.0,52,4.742788593721903e+37,0.00160853590737237,190797.37020326869,1321.2955710998822,2.055672503922339,0.0062660617389880425,0.0001082644936133271

4,1600.0,53,4.742788593721903e+37,0.00160853590737237,190797.37020326869,1321.2955710998822,2.055672503922339,0.0062660617389880425,0.0001082644936133271

4,1600.0,54,4.742788593721903e+37,0.00160853590737237,190797.37020326869,1321.2955710998822,2.055672503922339,0.0062660617389880425,0.0001082644936133271

4,1600.0,55,4.742788593721903e+37,0.00160853590737237,190797.37020326869,1321.2955710998822,2.055672503922339,0.0062660617389880425,0.0001082644936133271

4,1600.0,56,4.742788593721903e+37,0.00160853590737237,190797.37020326869,1321.2955710998822,2.055672503922339,0.0062660617389880425,0.0001082644936133271

4,1600.0,57,4.742788593721903e+37,0.00160853590737237,190797.37020326869,1321.2955710998822,2.055672503922339,0.0062660617389880425,0.0001082644936133271

4,1600.0,58,4.742788593721903e+37,0.00160853590737237,190797.37020326869,1321.2955710998822,2.055672503922339,0.0062660617389880425,0.0001082644936133271

4,1600.0,59,4.742788593721903e+37,0.00160853590737237,190797.37020326869,1321.2955710998822,2.055672503922339,0.0062660617389880425,0.0001082644936133271

4,1600.0,60,4.742788593721903e+37,0.0031189869628346213,190797.37020326869,1346.8634453034142,2.055672503922339,0.0062660617389880425,0.00010470727654435337

4,1600.0,61,4.742788593721903e+37,0.0031189869628346213,190797.37020326869,1346.8634453034142,2.055672503922339,0.0062660617389880425,0.00010470727654435337

4,1600.0,62,4.742788593721903e+37,0.0031189869628346213,190797.37020326869,1346.8634453034142,2.055672503922339,0.0062660617389880425,0.00010470727654435337

4,1600.0,63,4.742788593721903e+37,0.0031189869628346213,190797.37020326869,1346.8634453034142,2.055672503922339,0.014202157426383328,0.00010470356531432528

4,1600.0,64,4.742788593721903e+37,0.004869044514470463,190797.37020326869,1346.8634453034142,2.055672503922339,0.0062660617389880425,0.00010159566888145369

4,1600.0,65,4.742788593721903e+37,0.004869044514470463,190797.37020326869,1346.8634453034142,2.055672503922339,0.0062660617389880425,0.00010159566888145369

4,1600.0,66,4.742788593721903e+37,0.004869044514470463,190797.37020326869,1346.8634453034142,2.055672503922339,0.0062660617389880425,0.00010159566888145369

4,1600.0,67,4.742788593721903e+37,0.004869044514470463,190797.37020326869,1346.8634453034142,2.055672503922339,0.0062660617389880425,0.00010159566888145369

4,1600.0,68,4.742788593721903e+37,0.004869044514470463,190797.37020326869,1346.8634453034142,2.055672503922339,0.0062660617389880425,0.00010159566888145369

4,1600.0,69,4.742788593721903e+37,0.004869044514470463,190797.37020326869,1346.8634453034142,2.055672503922339,0.0020098746799591476,0.00010159312686970847

4,1600.0,70,4.742788593721903e+37,0.004869044514470463,190797.37020326869,1346.8634453034142,2.055672503922339,0.0017293330573879596,0.00010159307078940892

4,1600.0,71,4.742788593721903e+37,0.004869044514470463,190797.37020326869,1346.8634453034142,2.055672503922339,0.0017293330573879596,0.00010159307078940892

4,1600.0,72,4.742788593721903e+37,0.0036898217509942263,190797.37020326869,1346.8634453034142,2.055672503922339,0.0018296533577587593,9.809041776219137e-05

4,1600.0,73,4.742788593721903e+37,0.0036898217509942263,190797.37020326869,1346.8634453034142,2.055672503922339,0.0017293330573879596,9.809039966075827e-05

4,1600.0,74,4.742788593721903e+37,0.0036898217509942263,190797.37020326869,1346.8634453034142,2.055672503922339,0.0017293330573879596,9.809039966075827e-05

4,1600.0,75,4.742788593721903e+37,0.0036898217509942263,190797.37020326869,1346.8634453034142,2.055672503922339,0.0017293330573879596,9.809039966075827e-05

4,1600.0,76,4.742788593721903e+37,0.0036898217509942263,190797.37020326869,1346.8634453034142,2.055672503922339,0.0017293330573879596,9.809039966075827e-05

4,1600.0,77,4.742788593721903e+37,0.003933533357180763,190797.37020326869,1346.8634453034142,2.055672503922339,0.0017293330573879596,9.691357612091188e-05

4,1600.0,78,4.742788593721903e+37,0.003933533357180763,190797.37020326869,1346.8634453034142,2.055672503922339,0.0017293330573879596,9.691357612091188e-05

4,1600.0,79,4.742788593721903e+37,0.003933533357180763,190797.37020326869,1346.8634453034142,2.055672503922339,0.00038570171860703955,9.691302702132292e-05

4,1600.0,80,4.742788593721903e+37,0.003933533357180763,190797.37020326869,1346.8634453034142,2.055672503922339,0.00038570171860703955,9.691302702132292e-05

4,1600.0,81,4.742788593721903e+37,0.003933533357180763,190797.37020326869,1346.8634453034142,2.055672503922339,0.0002811939714872384,9.6913026979338e-05

4,1600.0,82,6.242858811526839e+37,0.003933533357180763,190797.37020326869,1741.6590104621214,2.055672503922339,9.175599372115451e-05,5.194823590454616e-05

4,1600.0,83,6.242858811526839e+37,0.003933533357180763,190797.37020326869,1741.6590104621214,2.055672503922339,1.1130428410564704e-05,5.194823425478897e-05

4,1600.0,84,6.242858811526839e+37,0.003933533357180763,190797.37020326869,1741.6590104621214,2.055672503922339,1.1130428410564704e-05,5.194823425478897e-05

4,1600.0,85,6.242858811526839e+37,0.003416308350024499,190797.37020326869,1741.6590104621214,2.055672503922339,5.229188834215773e-06,3.671416032245844e-05

4,1600.0,86,6.242858811526839e+37,0.0005073467021857701,190797.37020326869,1741.6590104621214,2.055672503922339,1.1130428410564704e-05,3.4930500580011015e-05

4,1600.0,87,6.242858811526839e+37,0.001536930814576038,190797.37020326869,1741.6590104621214,2.055672503922339,1.498687459836512e-05,1.935324838410456e-05

4,1600.0,88,6.242858811526839e+37,0.001536930814576038,190797.37020326869,1741.6590104621214,2.055672503922339,2.091825721857438e-06,1.9353248384102876e-05

4,1600.0,89,6.242858811526839e+37,0.001536930814576038,190797.37020326869,1741.6590104621214,2.055672503922339,5.229188834215773e-06,1.9353248384102876e-05

4,1600.0,90,6.242858811526839e+37,0.001718792535010631,190797.37020326869,1741.6590104621214,2.055672503922339,2.091825721857438e-06,1.844237976698695e-05

4,1600.0,91,6.242858811526839e+37,0.001718792535010631,190797.37020326869,1741.6590104621214,2.055672503922339,2.091825721857438e-06,1.844237976698695e-05

4,1600.0,92,6.242858811526839e+37,0.001718792535010631,190797.37020326869,1741.6590104621214,2.055672503922339,1.7050237833072652e-06,1.844237976698695e-05

4,1600.0,93,7.84232879616277e+37,0.001718792535010631,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,4.6513338585630775e-06

4,1600.0,94,7.84232879616277e+37,0.001718792535010631,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,4.6513338585630775e-06

4,1600.0,95,7.84232879616277e+37,0.0021146901161176223,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.572586061111166e-06

4,1600.0,96,7.84232879616277e+37,0.0021146901161176223,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.572586061111166e-06

4,1600.0,97,7.84232879616277e+37,0.0021146901161176223,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.572586061111166e-06

4,1600.0,98,7.84232879616277e+37,0.0021146901161176223,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.572586061111166e-06

4,1600.0,99,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,100,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,101,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,102,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,7.306597845030634e-07,3.5645133904182577e-06

4,1600.0,103,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,104,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,105,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,106,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,7.308494900573402e-07,3.5645133904182577e-06

4,1600.0,107,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,7.306597845030634e-07,3.5645133904182577e-06

4,1600.0,108,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,109,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,110,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,111,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,112,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,113,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,114,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,115,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,116,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,117,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,118,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,119,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,120,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,121,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,122,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,123,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,124,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,125,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,126,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,2.3422971246528246e-08,3.5645133904182577e-06

4,1600.0,127,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,128,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,2.3422971246528246e-08,3.5645133904182577e-06

4,1600.0,129,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,130,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,131,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,132,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,133,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,2.3422971246528246e-08,3.5645133904182577e-06

4,1600.0,134,7.79421478833969e+37,0.002931500899974724,190797.37020326869,2188.386050157198,2.055672503922339,8.926194255018153e-07,3.5645133904182577e-06

4,1600.0,135,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06

4,1600.0,136,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06

4,1600.0,137,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06

4,1600.0,138,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06

4,1600.0,139,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06

4,1600.0,140,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06

4,1600.0,141,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06

4,1600.0,142,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,1.6554604440409657e-07,3.2891820772533157e-06

4,1600.0,143,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06

4,1600.0,144,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06

4,1600.0,145,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06

4,1600.0,146,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06

4,1600.0,147,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06

4,1600.0,148,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06

4,1600.0,149,7.79421478833969e+37,0.0081569005082472,190797.37020326869,3434.202559741095,2.0000481821763016,8.926194255018153e-07,3.2891820772533157e-06


3,1400.0,0,865296.288716535,1.395557496542248,909.2174018112973,1.536120111308427e+22,9.954779762800408,296469.3481905039,0.3927127719858207

3,1400.0,1,865296.288716535,1.395557496542248,909.2174018112973,4.179647702690471e+22,9.954779762800408,296469.3481905039,0.1617052608181418

3,1400.0,2,1868286.6054684347,1.395557496542248,1981.349726411409,4.179647702690471e+22,9.954779762800408,296469.3481905039,0.1334487098281879

3,1400.0,3,2163479.105182365,1.395557496542248,909.2174018112973,4.179647702690471e+22,9.954779762800408,296469.3481905039,0.11539741182599501

3,1400.0,4,2163479.105182365,1.395557496542248,909.2174018112973,4.179647702690471e+22,9.954779762800408,296469.3481905039,0.11539741182599501

3,1400.0,5,4646110.081170215,1.395557496542248,1981.349726411409,9.741188427404888e+22,9.954779762800408,296469.3481905039,0.059686463902583205

3,1400.0,6,4646110.081170215,1.395557496542248,1981.349726411409,9.741188427404888e+22,9.954779762800408,296469.3481905039,0.059686463902583205

3,1400.0,7,4646110.081170215,1.395557496542248,1981.349726411409,9.741188427404888e+22,9.966113508925567,296469.3481905039,0.05653431400798655

3,1400.0,8,4646110.081170215,1.395557496542248,1736.7498876489942,1.1072682727481817e+23,9.954779762800408,296469.3481905039,0.05270058903013205

3,1400.0,9,4646110.081170215,1.395557496542248,1736.7498876489942,1.1072682727481817e+23,9.954779762800408,296469.3481905039,0.05270058903013205

3,1400.0,10,7336599.2376940735,1.395557496542248,1736.7498876489942,2.0371126482019534e+23,9.954779762800408,296469.3481905039,0.02855258309530831

3,1400.0,11,4646110.081170215,3.1725192398804833,1981.349726411409,1.099969886641013e+21,9.966113508925567,247298.56065770358,0.010179485466053717

3,1400.0,12,4646110.081170215,3.1725192398804833,1981.349726411409,1.099969886641013e+21,9.966113508925567,247298.56065770358,0.010179485466053717

3,1400.0,13,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,14,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,15,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,16,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,17,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,18,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,19,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,20,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,21,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,22,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,23,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,24,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,25,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,26,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,27,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,28,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,29,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,30,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,31,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,32,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

3,1400.0,33,8670530.244267149,3.1725192398804833,4778.472069061731,5.878330120166682e+20,9.966113508925567,247298.56065770358,1.4487407389022614e-05

