,Time,NO_Overall,NO_Detail,NH3_Overall,NH3_Detail,Err_NO,Err_NH3
0,0.0,0.0002,0.0002,0.0003,0.0003,0.0,0.0
1,0.031576257894736844,0.00019884054045221758,0.00019983950051557101,0.0002988404601874127,0.0002998750169073001,2.4948030204377477e-05,1.1892306740713957e-05
2,0.06315251578947369,0.00019769210034185886,0.00019949270777788974,0.0002976920543263553,0.0002996018061686712,8.105467846724255e-05,4.052391221365361e-05
3,0.09472877368421054,0.00019655467794094553,0.0001989568856648367,0.0002965546056387331,0.0002991754927279657,0.00014426504871805826,7.632276816117817e-05
4,0.12630503157894737,0.00019542799448761912,0.00019822360386883642,0.00029542789448761914,0.0002985872174002023,0.00019538579530875395,0.0001109035696219208
5,0.1578812894736842,0.00019431209770488523,0.0001972958800166845,0.0002943119728104826,0.00029783662852810706,0.0002225739221051543,0.00013803553253091788
6,0.18945754736842108,0.00019320669366624442,0.00019619197641798585,0.0002932064936662444,0.00029693526412985695,0.00022279782769612155,0.00015448587967010384
7,0.2210338052631579,0.0001921116770380865,0.00019493868532380904,0.0002921114770380865,0.00029590118883471555,0.00019979939618859687,0.00015957683890565935
8,0.25261006315789475,0.00019102685580768607,0.00019356497525507854,0.00029102665580768604,0.00029475457686700126,0.00016105125823079637,0.00015441550471650983
9,0.2841863210526316,0.0001899521652838968,0.00019209817490639726,0.00028995193513386427,0.00029351491643863975,0.00011513393249661398,0.00014105373086866198
10,0.3157625789473684,0.00018888745349957494,0.000190563330016738,0.00028888715349957496,0.00029220045930351493,7.021405251946386e-05,0.00012197772611580282
11,0.34733883684210526,0.00018783252455163629,0.0001889801790472907,0.00028783222455163626,0.0002908256335112459,3.29277710348941e-05,9.956107999412449e-05
12,0.37891509473684215,0.0001867873232213418,0.00018736367287913,0.00028678701406854244,0.00028940167647922686,8.30447320081437e-06,7.596066135384529e-05
13,0.410491352631579,0.0001857516951733988,0.00018572515244638188,0.0002857513596755303,0.000287936861073441,1.761290893737129e-08,5.307129289188434e-05
14,0.4420676105263158,0.00018472545021200548,0.0001840731173100273,0.0002847250883625526,0.0002864377764352791,1.0638455375082295e-05,3.259222704955003e-05
15,0.47364386842105266,0.0001837085037554505,0.00018241351195418535,0.0002837081037554505,0.00028490900931155193,4.192509413359942e-05,1.602415727416994e-05
16,0.5052201263157895,0.00018270074503864677,0.00018075243676770692,0.00028270034503864684,0.00028335525071810215,9.489762796531577e-05,4.765571655364707e-06
17,0.5367963842105263,0.00018170206954985606,0.0001790899785104462,0.0002817016104870981,0.00028177658253232394,0.00017057548995413096,6.245341739275842e-08
18,0.5683726421052632,0.00018071232681431023,0.00017742800914709257,0.0002807118268143102,0.00028017459575967825,0.00026966856347995175,3.2068578451219707e-06
19,0.5999489,0.0001797312757923838,0.0001757687,0.00027973077579238385,0.0002785512,0.00039255017275965465,1.5459989444199816e-05
